"Date of Download: 2022-03-20_19:28:59"
"Search Parameters: Data Level:all  Trait List:  Trial List:6893,6631,6605,6632,6606,6332,6635,6943,5337  Accession List:  Plot List:  Plant List:  Location List:  Year List:  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0"

"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","L chromometer value|CO_334:0002065","a chromometer value|CO_334:0002066","apical pubescence visual rating 0-2|CO_334:0000309","b chromometer value|CO_334:0002064","branching level counting|CO_334:0000079","cassava anthractnose disease incidence in 6-month|CO_334:0000181","cassava anthractnose disease severity in 6-month|CO_334:0000184","cassava bacterial blight incidence 3-month evaluation|CO_334:0000178","cassava bacterial blight severity 3-month evaluation|CO_334:0000175","cassava green mite severity first evaluation|CO_334:0000189","cassava mosaic disease incidence 1-month evaluation|CO_334:0000195","cassava mosaic disease incidence 3-month evaluation|CO_334:0000196","cassava mosaic disease severity 1-month evaluation|CO_334:0000191","cassava mosaic disease severity 3-month evaluation|CO_334:0000192","central leaf shape visual rating 1-10|CO_334:0000119","dry matter content percentage|CO_334:0000092","dry yield|CO_334:0000014","ease of peeling root cortex visual rating 1-3|CO_334:0000308","first apical branch height measurement in cm|CO_334:0000106","first fully expanded leaf color visual rating 1-9|CO_334:0000102","fresh root yield|CO_334:0000013","fresh shoot weight measurement in kg per plot|CO_334:0000016","fresh storage root weight per plot|CO_334:0000012","fufu dry weight in kg|CO_334:0002019","fufu fibre weight in g|CO_334:0002016","fufu initial weight in kg|CO_334:0002013","fufu peel weight in kg|CO_334:0002014","fufu peeled root weight in kg|CO_334:0002015","fufu pressed weight in kg|CO_334:0002018","gari fried weight in kg|CO_334:0002026","gari initial weight in kg|CO_334:0002020","gari mash weight in kg|CO_334:0002023","gari peel weight in kg|CO_334:0002021","gari peeled root weight in kg|CO_334:0002022","gari pressed weight in kg|CO_334:0002024","gari pulverised weight in kg|CO_334:0002025","gari shaft coarse weight in g|CO_334:0002027","gari shaft medium weight in g|CO_334:0002028","harvest index variable|CO_334:0000015","initial vigor assessment 1-7|CO_334:0000009","petiole color visual rating 1-9|CO_334:0000023","plant architecture visual rating 1-5|CO_334:0000099","plant height measurement in cm|CO_334:0000018","plant stands harvested counting|CO_334:0000010","root neck length visual rating 0-7|CO_334:0000022","root number counting|CO_334:0000011","rotted storage root counting|CO_334:0000084","sprout count at one-month|CO_334:0000213","sprout count at six-month|CO_334:0000215","sprout count at three-month|CO_334:0000214","sprouting proportion|CO_334:0000008","starch content percentage|CO_334:0000071","staygreen visual scale 1-9|CO_334:0000224","storage root cortex color visual rating 1-4|CO_334:0000115","storage root periderm color visual rating 1-4|CO_334:0000064","storage root pulp color visual rating 1-3|CO_334:0000021","storage root shape visual rating 1-6|CO_334:0000020","storage root size visual rating 1-7|CO_334:0000019","total carotenoid by chart 1-8|CO_334:0000161","unexpanded apical leaf color visual rating 1-9|CO_334:0000101","notes"
"2017","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","5337","17.GS.GeneticGain.UB","Genetic Gain trial in Ubiaja (823 Clones) for breeding season 2017-18","Augmented","1","5","0.9025","no","no","2017-July-14","2018-July-14","5","Ubiaja","16103","IITA-TMS-ZAR000120","Z00/0120,Z000120","plot","1330876","2018-17.GS.GeneticGain.UB-plot134_IITA-TMS-ZAR000120","1","2","134","","","test","","86.02","1.87","","21.18","","","","","","","","","","","","20","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","1","3","1","2","3","1","","TZMRK180001_1-1"
"2017","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","5337","17.GS.GeneticGain.UB","Genetic Gain trial in Ubiaja (823 Clones) for breeding season 2017-18","Augmented","1","5","0.9025","no","no","2017-July-14","2018-July-14","5","Ubiaja","5312","IITA-TMS-IBA997032","99/7032,I997032,TMS 99/7032,TMS-I997032","plot","1330156","2018-17.GS.GeneticGain.UB-plot135_IITA-TMS-IBA997032","1","2","135","","","test","","82.825","4.405","","45.44","","","","","","","","","","","","22","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","2","3","2","2","5","3","","TZMRK180001_1-1"
"2017","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","5337","17.GS.GeneticGain.UB","Genetic Gain trial in Ubiaja (823 Clones) for breeding season 2017-18","Augmented","1","5","0.9025","no","no","2017-July-14","2018-July-14","5","Ubiaja","1718","IITA-TMS-IBA993151","99/3151,I993151,TMS 99/3151,TMS-I993151","plot","1330258","2018-17.GS.GeneticGain.UB-plot136_IITA-TMS-IBA993151","1","2","136","","","test","","87.06","1","","20.995","","","","","","","","","","","","30","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","5","","","","","","","","","1","3","1","2","5","1","","TZMRK180001_1-1"
"2017","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","5337","17.GS.GeneticGain.UB","Genetic Gain trial in Ubiaja (823 Clones) for breeding season 2017-18","Augmented","1","5","0.9025","no","no","2017-July-14","2018-July-14","5","Ubiaja","1694","IITA-TMS-IBA990554","99/0554,I990554,TMS 99/0554,TMS-I990554","plot","1330346","2018-17.GS.GeneticGain.UB-plot137_IITA-TMS-IBA990554","1","2","137","","","test","","89.975","0.615","","19.485","","","","","","","","","","","","38","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","1","3","1","2","5","1","","TZMRK180001_1-1"
"2017","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","5337","17.GS.GeneticGain.UB","Genetic Gain trial in Ubiaja (823 Clones) for breeding season 2017-18","Augmented","1","5","0.9025","no","no","2017-July-14","2018-July-14","5","Ubiaja","1706","IITA-TMS-IBA991702","99/1702,I991702,TMS 99/1702,TMS-I991702","plot","1330343","2018-17.GS.GeneticGain.UB-plot138_IITA-TMS-IBA991702","1","2","138","","","test","","89.905","0.345","","19.365","","","","","","","","","","","","32","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","5","","","","","","","","","1","3","1","2","5","1","","TZMRK180001_1-1"
"2017","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","5337","17.GS.GeneticGain.UB","Genetic Gain trial in Ubiaja (823 Clones) for breeding season 2017-18","Augmented","1","5","0.9025","no","no","2017-July-14","2018-July-14","5","Ubiaja","1708","IITA-TMS-IBA991734","99/1734,I991734,TMS 99/1734,TMS-I991734","plot","1330142","2018-17.GS.GeneticGain.UB-plot139_IITA-TMS-IBA991734","1","2","139","","","test","","88.71","0.745","","17.515","","","","","","","","","","","","29","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","1","3","1","2","5","1","","TZMRK180001_1-1"
"2017","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","5337","17.GS.GeneticGain.UB","Genetic Gain trial in Ubiaja (823 Clones) for breeding season 2017-18","Augmented","1","5","0.9025","no","no","2017-July-14","2018-July-14","5","Ubiaja","78091","IITA-TMS-IBA070180","I070180","plot","1330889","2018-17.GS.GeneticGain.UB-plot13_IITA-TMS-IBA070180","1","1","13","","","test","","83.165","1.835","","29.99","","","","","","","","","","","","13","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","1","3","1","2","5","1","","TZMRK180001_1-1"
"2017","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","5337","17.GS.GeneticGain.UB","Genetic Gain trial in Ubiaja (823 Clones) for breeding season 2017-18","Augmented","1","5","0.9025","no","no","2017-July-14","2018-July-14","5","Ubiaja","1672","IITA-TMS-IBA990111","99/0111,I990111,TMS 99/0111,TMS-I990111","plot","1330577","2018-17.GS.GeneticGain.UB-plot140_IITA-TMS-IBA990111","1","2","140","","","test","","87.66","1.08","","19.7","","","","","","","","","","","","35","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","1","3","1","2","3","1","","TZMRK180001_1-1"
"2017","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","5337","17.GS.GeneticGain.UB","Genetic Gain trial in Ubiaja (823 Clones) for breeding season 2017-18","Augmented","1","5","0.9025","no","no","2017-July-14","2018-July-14","5","Ubiaja","1712","IITA-TMS-IBA992123","99/2123,I992123,TMS 99/2123,TMS-I992123","plot","1330868","2018-17.GS.GeneticGain.UB-plot141_IITA-TMS-IBA992123","1","2","141","","","test","","89.16","0.475","","20.57","","","","","","","","","","","","31","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","5","","","","","","","","","1","3","1","2","7","1","","TZMRK180001_1-1"
"2017","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","5337","17.GS.GeneticGain.UB","Genetic Gain trial in Ubiaja (823 Clones) for breeding season 2017-18","Augmented","1","5","0.9025","no","no","2017-July-14","2018-July-14","5","Ubiaja","1724","IITA-TMS-IBA996016","99/6016,I996016,TMS 99/6016,TMS-I996016","plot","1330427","2018-17.GS.GeneticGain.UB-plot142_IITA-TMS-IBA996016","1","2","142","","","test","","89.75","0.385","","18.965","","","","","","","","","","","","39","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","1","3","1","2","7","1","","TZMRK180001_1-1"
"2017","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","5337","17.GS.GeneticGain.UB","Genetic Gain trial in Ubiaja (823 Clones) for breeding season 2017-18","Augmented","1","5","0.9025","no","no","2017-July-14","2018-July-14","5","Ubiaja","1714","IITA-TMS-IBA993073","99/3073,I993073,IITA-TMS-993073,TMS 99/3073,TMS-993073,TMS-I993073","plot","1330690","2018-17.GS.GeneticGain.UB-plot143_IITA-TMS-IBA993073","1","2","143","","","test","","89.26","0.665","","20.615","","","","","","","","","","","","38","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","1","2","1","2","5","1","","TZMRK180001_1-1"
"2017","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","5337","17.GS.GeneticGain.UB","Genetic Gain trial in Ubiaja (823 Clones) for breeding season 2017-18","Augmented","1","5","0.9025","no","no","2017-July-14","2018-July-14","5","Ubiaja","13635","IITA-TMS-IBA997578","99/7578,I997578,TMS 99/7578,TMS-I997578","plot","1330261","2018-17.GS.GeneticGain.UB-plot144_IITA-TMS-IBA997578","1","2","144","","","test","","","","","","","","","","","","","","","","","34","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","7","","","","","","","","","1","3","1","2","3","1","","TZMRK180001_1-1"
"2017","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","5337","17.GS.GeneticGain.UB","Genetic Gain trial in Ubiaja (823 Clones) for breeding season 2017-18","Augmented","1","5","0.9025","no","no","2017-July-14","2018-July-14","5","Ubiaja","1692","IITA-TMS-IBA990543","99/0543,I990543,TMS 99/0543,TMS-I990543","plot","1330159","2018-17.GS.GeneticGain.UB-plot145_IITA-TMS-IBA990543","1","2","145","","","test","","87.655","0.4","","22.75","","","","","","","","","","","","27","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","1","3","1","2","5","1","","TZMRK180001_1-1"
"2017","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","5337","17.GS.GeneticGain.UB","Genetic Gain trial in Ubiaja (823 Clones) for breeding season 2017-18","Augmented","1","5","0.9025","no","no","2017-July-14","2018-July-14","5","Ubiaja","1731","IITA-TMS-IBA996076","99/6076,I996076,TMS 99/6076,TMS-I996076","plot","1330898","2018-17.GS.GeneticGain.UB-plot146_IITA-TMS-IBA996076","1","2","146","","","test","","89.33","0.42","","20.65","","","","","","","","","","","","38","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","1","2","1","2","5","1","","TZMRK180001_1-1"
"2017","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","5337","17.GS.GeneticGain.UB","Genetic Gain trial in Ubiaja (823 Clones) for breeding season 2017-18","Augmented","1","5","0.9025","no","no","2017-July-14","2018-July-14","5","Ubiaja","1702","IITA-TMS-IBA991579","99/1579,I991579,TMS 99/1579,TMS-I991579","plot","1330781","2018-17.GS.GeneticGain.UB-plot147_IITA-TMS-IBA991579","1","2","147","","","test","","88.32","1.185","","32.48","","","","","","","","","","","","34","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","1","3","1","2","5","1","","TZMRK180001_1-1"
"2017","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","5337","17.GS.GeneticGain.UB","Genetic Gain trial in Ubiaja (823 Clones) for breeding season 2017-18","Augmented","1","5","0.9025","no","no","2017-July-14","2018-July-14","5","Ubiaja","730","IITA-TMS-IBA991903","99/1903,I991903,TMS 99/1903,TMS-I991903","plot","1330746","2018-17.GS.GeneticGain.UB-plot148_IITA-TMS-IBA991903","1","2","148","","","test","","85.425","0.435","","29.705","","","","","","","","","","","","28","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","5","","","","","","","","","1","2","1","2","5","1","","TZMRK180001_1-1"
"2017","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","5337","17.GS.GeneticGain.UB","Genetic Gain trial in Ubiaja (823 Clones) for breeding season 2017-18","Augmented","1","5","0.9025","no","no","2017-July-14","2018-July-14","5","Ubiaja","4032","IITA-TMS-IBA990313","99/0313,I990313,TMS 99/0313,TMS-I990313","plot","1330842","2018-17.GS.GeneticGain.UB-plot149_IITA-TMS-IBA990313","1","2","149","","","test","","87.38","0.835","","35.665","","","","","","","","","","","","34","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","1","2","1","2","3","1","","TZMRK180001_1-1"
"2017","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","5337","17.GS.GeneticGain.UB","Genetic Gain trial in Ubiaja (823 Clones) for breeding season 2017-18","Augmented","1","5","0.9025","no","no","2017-July-14","2018-July-14","5","Ubiaja","91910","IITA-TMS-IBA070108","I070108","plot","1330157","2018-17.GS.GeneticGain.UB-plot14_IITA-TMS-IBA070108","1","1","14","","","test","","","","","","","","","","","","","","","","","19","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","1","2","1","2","3","1","","TZMRK180001_1-1"
"2017","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","5337","17.GS.GeneticGain.UB","Genetic Gain trial in Ubiaja (823 Clones) for breeding season 2017-18","Augmented","1","5","0.9025","no","no","2017-July-14","2018-July-14","5","Ubiaja","1733","IITA-TMS-IBA997533","99/7533,I997533,TMS 99/7533,TMS-I997533","plot","1330480","2018-17.GS.GeneticGain.UB-plot150_IITA-TMS-IBA997533","1","2","150","","","test","","87.055","0.085","","25.9","","","","","","","","","","","","20","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","1","2","1","2","7","1","","TZMRK180001_1-1"
"2017","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","5337","17.GS.GeneticGain.UB","Genetic Gain trial in Ubiaja (823 Clones) for breeding season 2017-18","Augmented","1","5","0.9025","no","no","2017-July-14","2018-July-14","5","Ubiaja","1676","IITA-TMS-IBA990119","99/0119,I990119,TMS 99/0119,TMS-I990119","plot","1330324","2018-17.GS.GeneticGain.UB-plot151_IITA-TMS-IBA990119","1","2","151","","","test","","89.565","1.4","","21.585","","","","","","","","","","","","24","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","1","3","1","2","5","1","","TZMRK180001_1-1"
"2017","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","5337","17.GS.GeneticGain.UB","Genetic Gain trial in Ubiaja (823 Clones) for breeding season 2017-18","Augmented","1","5","0.9025","no","no","2017-July-14","2018-July-14","5","Ubiaja","1704","IITA-TMS-IBA991590","99/1590,I991590,TMS 99/1590,TMS-I991590","plot","1330218","2018-17.GS.GeneticGain.UB-plot152_IITA-TMS-IBA991590","1","2","152","","","test","","86.615","-0.285","","32.5","","","","","","","","","","","","17","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","5","","","","","","","","","1","2","1","2","5","1","","TZMRK180001_1-1"
"2017","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","5337","17.GS.GeneticGain.UB","Genetic Gain trial in Ubiaja (823 Clones) for breeding season 2017-18","Augmented","1","5","0.9025","no","no","2017-July-14","2018-July-14","5","Ubiaja","5","IITA-TMS-IBA30572","30572,I30572,IBA30572,IITA-IITA-TMS-IBA30572,MIGYERA,NASE3,TMS-I30572,TMS-IBA30572","plot","1330130","2018-17.GS.GeneticGain.UB-plot153_IITA-TMS-IBA30572","1","3","153","","","check","","89.175","0.15","","22.82","","","","","","","","","","","","28","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","1","3","1","2","5","1","","TZMRK180001_1-1"
"2017","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","5337","17.GS.GeneticGain.UB","Genetic Gain trial in Ubiaja (823 Clones) for breeding season 2017-18","Augmented","1","5","0.9025","no","no","2017-July-14","2018-July-14","5","Ubiaja","15988","IITA-TMS-MM990477","MM99/0477,MM990477","plot","1330587","2018-17.GS.GeneticGain.UB-plot154_IITA-TMS-MM990477","1","3","154","","","test","","88.835","-0.135","","31.46","","","","","","","","","","","","27","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","5","","","","","","","","","1","2","1","2","7","1","","TZMRK180001_1-1"
"2017","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","5337","17.GS.GeneticGain.UB","Genetic Gain trial in Ubiaja (823 Clones) for breeding season 2017-18","Augmented","1","5","0.9025","no","no","2017-July-14","2018-July-14","5","Ubiaja","20290","IITA-TMS-MM990268","MM99/0268,MM990268","plot","1330482","2018-17.GS.GeneticGain.UB-plot155_IITA-TMS-MM990268","1","3","155","","","test","","89.135","0.365","","34.04","","","","","","","","","","","","28","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","1","2","1","2","5","1","","TZMRK180001_1-1"
"2017","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","5337","17.GS.GeneticGain.UB","Genetic Gain trial in Ubiaja (823 Clones) for breeding season 2017-18","Augmented","1","5","0.9025","no","no","2017-July-14","2018-July-14","5","Ubiaja","15984","IITA-TMS-MM990214","MM99/0214,MM990214","plot","1330875","2018-17.GS.GeneticGain.UB-plot156_IITA-TMS-MM990214","1","3","156","","","test","","88.73","0.205","","28.175","","","","","","","","","","","","22","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","1","3","1","2","5","1","","TZMRK180001_1-1"
"2017","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","5337","17.GS.GeneticGain.UB","Genetic Gain trial in Ubiaja (823 Clones) for breeding season 2017-18","Augmented","1","5","0.9025","no","no","2017-July-14","2018-July-14","5","Ubiaja","27112","IITA-TMS-ZAR990207","Z99/0207,Z990207","plot","1330755","2018-17.GS.GeneticGain.UB-plot157_IITA-TMS-ZAR990207","1","3","157","","","test","","90.075","0.245","","18.23","","","","","","","","","","","","33","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","1","3","1","2","3","1","","TZMRK180001_1-1"
"2017","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","5337","17.GS.GeneticGain.UB","Genetic Gain trial in Ubiaja (823 Clones) for breeding season 2017-18","Augmented","1","5","0.9025","no","no","2017-July-14","2018-July-14","5","Ubiaja","723","IITA-TMS-IBA980581","98/0581,980581,Dixon,I980581,IBA980581,IITA-IBA980581,IITA-TMS-980581,TMS 98/0581,TMS-I980581","plot","1330692","2018-17.GS.GeneticGain.UB-plot158_IITA-TMS-IBA980581","1","3","158","","","test","","88.7","0.59","","20.07","","","","","","","","","","","","28","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","1","2","1","2","7","1","","TZMRK180001_1-1"
"2017","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","5337","17.GS.GeneticGain.UB","Genetic Gain trial in Ubiaja (823 Clones) for breeding season 2017-18","Augmented","1","5","0.9025","no","no","2017-July-14","2018-July-14","5","Ubiaja","1755","IITA-TMS-MOK980004","M98/0004,M980004,TMS-M980004","plot","1330592","2018-17.GS.GeneticGain.UB-plot159_IITA-TMS-MOK980004","1","3","159","","","test","","91.22","0.155","","22.45","","","","","","","","","","","","28","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","1","3","1","2","3","1","","TZMRK180001_1-1"
"2017","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","5337","17.GS.GeneticGain.UB","Genetic Gain trial in Ubiaja (823 Clones) for breeding season 2017-18","Augmented","1","5","0.9025","no","no","2017-July-14","2018-July-14","5","Ubiaja","91912","IITA-TMS-IBA070119","I070119","plot","1330131","2018-17.GS.GeneticGain.UB-plot15_IITA-TMS-IBA070119","1","1","15","","","test","","91.115","0.545","","27.63","","","","","","","","","","","","33","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","1","2","2","2","3","2","","TZMRK180001_1-1"
"2017","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","5337","17.GS.GeneticGain.UB","Genetic Gain trial in Ubiaja (823 Clones) for breeding season 2017-18","Augmented","1","5","0.9025","no","no","2017-July-14","2018-July-14","5","Ubiaja","1766","IITA-TMS-MOK980057","98/0057,I980057,M98/0057,M980057,TMS 98/0057,TMS-M980057","plot","1330177","2018-17.GS.GeneticGain.UB-plot160_IITA-TMS-MOK980057","1","3","160","","","test","","91.66","0.405","","17.24","","","","","","","","","","","","33","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","5","","","","","","","","","1","3","1","2","5","1","","TZMRK180001_1-1"
"2017","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","5337","17.GS.GeneticGain.UB","Genetic Gain trial in Ubiaja (823 Clones) for breeding season 2017-18","Augmented","1","5","0.9025","no","no","2017-July-14","2018-July-14","5","Ubiaja","2528","IITA-TMS-ZAR980135","Z98/0135,Z980135","plot","1330314","2018-17.GS.GeneticGain.UB-plot161_IITA-TMS-ZAR980135","1","3","161","","","test","","88.1","0.865","","16.88","","","","","","","","","","","","21","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","1","3","1","2","5","1","","TZMRK180001_1-1"
